freq,sectperf,unit,geo,Ano,Valor
A,TOTAL,PC_GDP,NO07,2016 ,1.9
A,TOTAL,PC_GDP,PL21,2016 ,2.17
A,TOTAL,PC_GDP,PL22,2016 ,0.53
A,TOTAL,PC_GDP,PL41,2016 ,0.59
A,TOTAL,PC_GDP,PL42,2016 ,0.27
A,TOTAL,PC_GDP,PL43,2016 ,0.2
A,TOTAL,PC_GDP,PL51,2016 ,0.7
A,TOTAL,PC_GDP,PL52,2016 ,0.36
A,TOTAL,PC_GDP,PL61,2016 ,0.35
A,TOTAL,PC_GDP,PL62,2016 ,0.33
A,TOTAL,PC_GDP,PL63,2016 ,1.15
A,TOTAL,PC_GDP,PL71,2016 ,0.62
A,TOTAL,PC_GDP,PL72,2016 ,0.31
A,TOTAL,PC_GDP,PL81,2016 ,0.88
A,TOTAL,PC_GDP,PL82,2016 ,1.05
A,TOTAL,PC_GDP,PL84,2016 ,0.44
A,TOTAL,PC_GDP,PL91,2016 ,2.09
A,TOTAL,PC_GDP,PL92,2016 ,0.31
A,TOTAL,PC_GDP,PT11,2016 ,1.36
A,TOTAL,PC_GDP,PT15,2016 ,0.35
A,TOTAL,PC_GDP,PT16,2016 ,1.27
A,TOTAL,PC_GDP,PT17,2016 ,1.6
A,TOTAL,PC_GDP,PT18,2016 ,0.54
A,TOTAL,PC_GDP,PT20,2016 ,0.3
A,TOTAL,PC_GDP,PT30,2016 ,0.3
A,TOTAL,PC_GDP,RO11,2016 ,0.26
A,TOTAL,PC_GDP,RO12,2016 ,0.32
A,TOTAL,PC_GDP,RO21,2016 ,0.22
A,TOTAL,PC_GDP,RO22,2016 ,0.09
A,TOTAL,PC_GDP,RO31,2016 ,0.39
A,TOTAL,PC_GDP,RO32,2016 ,1.06
A,TOTAL,PC_GDP,RO41,2016 ,0.15
A,TOTAL,PC_GDP,RO42,2016 ,0.45
A,TOTAL,PC_GDP,SI03,2016 ,1.49
A,TOTAL,PC_GDP,SI04,2016 ,2.41
A,TOTAL,PC_GDP,SK01,2016 ,1.36
A,TOTAL,PC_GDP,SK02,2016 ,0.54
A,TOTAL,PC_GDP,SK03,2016 ,0.61
A,TOTAL,PC_GDP,SK04,2016 ,0.52
A,TOTAL,PC_GDP,UKC1,2016 ,0.84
A,TOTAL,PC_GDP,UKC2,2016 ,1.25
A,TOTAL,PC_GDP,UKD1,2016 ,1.22
A,TOTAL,PC_GDP,UKD3,2016 ,0.94
A,TOTAL,PC_GDP,UKD4,2016 ,1.0
A,TOTAL,PC_GDP,UKD6,2016 ,3.71
A,TOTAL,PC_GDP,UKD7,2016 ,2.04
A,TOTAL,PC_GDP,UKE1,2016 ,0.8
A,TOTAL,PC_GDP,UKE2,2016 ,1.41
A,TOTAL,PC_GDP,UKE3,2016 ,1.22
A,TOTAL,PC_GDP,UKE4,2016 ,1.01
A,TOTAL,PC_GDP,UKF1,2016 ,2.78
A,TOTAL,PC_GDP,UKF2,2016 ,1.2
A,TOTAL,PC_GDP,UKF3,2016 ,0.44
A,TOTAL,PC_GDP,UKG1,2016 ,3.04
A,TOTAL,PC_GDP,UKG2,2016 ,0.76
A,TOTAL,PC_GDP,UKG3,2016 ,1.89
A,TOTAL,PC_GDP,UKH1,2016 ,4.56
A,TOTAL,PC_GDP,UKH2,2016 ,3.29
A,TOTAL,PC_GDP,UKH3,2016 ,1.64
A,TOTAL,PC_GDP,UKI3,2016 ,1.42
A,TOTAL,PC_GDP,UKI4,2016 ,0.5
A,TOTAL,PC_GDP,UKI5,2016 ,0.32
A,TOTAL,PC_GDP,UKI6,2016 ,0.43
A,TOTAL,PC_GDP,UKI7,2016 ,1.48
A,TOTAL,PC_GDP,UKJ1,2016 ,3.67
A,TOTAL,PC_GDP,UKJ2,2016 ,1.46
A,TOTAL,PC_GDP,UKJ3,2016 ,1.87
A,TOTAL,PC_GDP,UKJ4,2016 ,1.24
A,TOTAL,PC_GDP,UKK1,2016 ,2.03
A,TOTAL,PC_GDP,UKK2,2016 ,0.81
A,TOTAL,PC_GDP,UKK3,2016 ,0.37
A,TOTAL,PC_GDP,UKK4,2016 ,1.14
A,TOTAL,PC_GDP,UKL1,2016 ,0.84
A,TOTAL,PC_GDP,UKL2,2016 ,1.3
A,TOTAL,PC_GDP,UKM2,2016 ,2.13
A,TOTAL,PC_GDP,UKM3,2016 ,1.18
A,TOTAL,PC_GDP,UKM5,2016 ,1.51
A,TOTAL,PC_GDP,UKM6,2016 ,0.49
A,TOTAL,PC_GDP,UKM7,2016 ,2.09
A,TOTAL,PC_GDP,UKM8,2016 ,1.65
A,TOTAL,PC_GDP,UKM9,2016 ,0.3
A,TOTAL,PC_GDP,UKN0,2016 ,1.46
A,TOTAL,PC_GDP,AT11,2017 ,0.85
A,TOTAL,PC_GDP,AT12,2017 ,1.8
A,TOTAL,PC_GDP,AT13,2017 ,3.6
A,TOTAL,PC_GDP,AT21,2017 ,2.93
A,TOTAL,PC_GDP,AT22,2017 ,4.88
A,TOTAL,PC_GDP,AT31,2017 ,3.48
A,TOTAL,PC_GDP,AT32,2017 ,1.6
A,TOTAL,PC_GDP,AT33,2017 ,2.9
A,TOTAL,PC_GDP,AT34,2017 ,1.77
A,TOTAL,PC_GDP,BE10,2017 ,2.04
A,TOTAL,PC_GDP,BE21,2017 ,3.45
A,TOTAL,PC_GDP,BE22,2017 ,1.58
A,TOTAL,PC_GDP,BE23,2017 ,2.7
A,TOTAL,PC_GDP,BE24,2017 ,4.21
A,TOTAL,PC_GDP,BE25,2017 ,1.33
A,TOTAL,PC_GDP,BE31,2017 ,7.73
A,TOTAL,PC_GDP,BE32,2017 ,1.45
A,TOTAL,PC_GDP,BE33,2017 ,2.19
A,TOTAL,PC_GDP,BE34,2017 ,0.28
A,TOTAL,PC_GDP,BE35,2017 ,1.02
A,TOTAL,PC_GDP,BG31,2017 ,0.45
A,TOTAL,PC_GDP,BG32,2017 ,0.38
A,TOTAL,PC_GDP,BG33,2017 ,0.48
A,TOTAL,PC_GDP,BG34,2017 ,0.3
A,TOTAL,PC_GDP,BG41,2017 ,1.09
A,TOTAL,PC_GDP,BG42,2017 ,0.48
A,TOTAL,PC_GDP,CY00,2017 ,0.54
A,TOTAL,PC_GDP,CZ01,2017 ,2.35
A,TOTAL,PC_GDP,CZ02,2017 ,2.43
A,TOTAL,PC_GDP,CZ03,2017 ,1.3
A,TOTAL,PC_GDP,CZ04,2017 ,0.3
A,TOTAL,PC_GDP,CZ05,2017 ,1.3
A,TOTAL,PC_GDP,CZ06,2017 ,2.32
A,TOTAL,PC_GDP,CZ07,2017 ,1.41
A,TOTAL,PC_GDP,CZ08,2017 ,1.05
A,TOTAL,PC_GDP,DE11,2017 ,7.47
A,TOTAL,PC_GDP,DE12,2017 ,4.88
A,TOTAL,PC_GDP,DE13,2017 ,2.74
A,TOTAL,PC_GDP,DE14,2017 ,4.76
A,TOTAL,PC_GDP,DE21,2017 ,3.98
A,TOTAL,PC_GDP,DE22,2017 ,1.32
A,TOTAL,PC_GDP,DE23,2017 ,2.46
A,TOTAL,PC_GDP,DE24,2017 ,2.08
A,TOTAL,PC_GDP,DE25,2017 ,3.55
A,TOTAL,PC_GDP,DE26,2017 ,2.81
A,TOTAL,PC_GDP,DE27,2017 ,1.6
A,TOTAL,PC_GDP,DE30,2017 ,3.36
A,TOTAL,PC_GDP,DE40,2017 ,1.69
A,TOTAL,PC_GDP,DE50,2017 ,2.8
A,TOTAL,PC_GDP,DE60,2017 ,2.14
A,TOTAL,PC_GDP,DE71,2017 ,3.26
A,TOTAL,PC_GDP,DE72,2017 ,2.56
A,TOTAL,PC_GDP,DE73,2017 ,1.63
A,TOTAL,PC_GDP,DE80,2017 ,1.77
A,TOTAL,PC_GDP,DE91,2017 ,7.93
A,TOTAL,PC_GDP,DE92,2017 ,2.26
A,TOTAL,PC_GDP,DE93,2017 ,0.92
A,TOTAL,PC_GDP,DE94,2017 ,0.92
A,TOTAL,PC_GDP,DEA1,2017 ,1.96
A,TOTAL,PC_GDP,DEA2,2017 ,2.98
A,TOTAL,PC_GDP,DEA3,2017 ,1.22
A,TOTAL,PC_GDP,DEA4,2017 ,1.97
A,TOTAL,PC_GDP,DEA5,2017 ,1.75
A,TOTAL,PC_GDP,DEB1,2017 ,0.7
A,TOTAL,PC_GDP,DEB2,2017 ,0.9
A,TOTAL,PC_GDP,DEB3,2017 ,3.98
A,TOTAL,PC_GDP,DEC0,2017 ,1.75
A,TOTAL,PC_GDP,DED2,2017 ,4.11
A,TOTAL,PC_GDP,DED4,2017 ,1.86
A,TOTAL,PC_GDP,DED5,2017 ,1.97
A,TOTAL,PC_GDP,DEE0,2017 ,1.5
A,TOTAL,PC_GDP,DEF0,2017 ,1.56
A,TOTAL,PC_GDP,DEG0,2017 ,2.22
A,TOTAL,PC_GDP,DK01,2017 ,4.58
A,TOTAL,PC_GDP,DK02,2017 ,1.4
A,TOTAL,PC_GDP,DK03,2017 ,1.32
A,TOTAL,PC_GDP,DK04,2017 ,2.44
A,TOTAL,PC_GDP,DK05,2017 ,1.96
A,TOTAL,PC_GDP,EE00,2017 ,1.25
A,TOTAL,PC_GDP,EL30,2017 ,1.47
A,TOTAL,PC_GDP,EL41,2017 ,0.69
A,TOTAL,PC_GDP,EL42,2017 ,0.18
A,TOTAL,PC_GDP,EL43,2017 ,1.46
A,TOTAL,PC_GDP,EL51,2017 ,0.72
A,TOTAL,PC_GDP,EL52,2017 ,1.17
A,TOTAL,PC_GDP,EL53,2017 ,0.33
A,TOTAL,PC_GDP,EL54,2017 ,1.51
A,TOTAL,PC_GDP,EL61,2017 ,0.67
A,TOTAL,PC_GDP,EL62,2017 ,0.25
A,TOTAL,PC_GDP,EL63,2017 ,1.36
A,TOTAL,PC_GDP,EL64,2017 ,0.46
A,TOTAL,PC_GDP,EL65,2017 ,0.31
A,TOTAL,PC_GDP,ES11,2017 ,0.95
A,TOTAL,PC_GDP,ES12,2017 ,0.81
A,TOTAL,PC_GDP,ES13,2017 ,0.82
A,TOTAL,PC_GDP,ES21,2017 ,1.94
A,TOTAL,PC_GDP,ES22,2017 ,1.76
A,TOTAL,PC_GDP,ES23,2017 ,0.89
A,TOTAL,PC_GDP,ES24,2017 ,0.88
A,TOTAL,PC_GDP,ES30,2017 ,1.66
A,TOTAL,PC_GDP,ES41,2017 ,1.22
A,TOTAL,PC_GDP,ES42,2017 ,0.57
A,TOTAL,PC_GDP,ES43,2017 ,0.58
A,TOTAL,PC_GDP,ES51,2017 ,1.48
A,TOTAL,PC_GDP,ES52,2017 ,1.0
A,TOTAL,PC_GDP,ES53,2017 ,0.36
A,TOTAL,PC_GDP,ES61,2017 ,0.92
A,TOTAL,PC_GDP,ES62,2017 ,0.92
A,TOTAL,PC_GDP,ES70,2017 ,0.5
A,TOTAL,PC_GDP,FI19,2017 ,2.47
A,TOTAL,PC_GDP,FI1B,2017 ,3.47
A,TOTAL,PC_GDP,FI1C,2017 ,1.72
A,TOTAL,PC_GDP,FI1D,2017 ,2.57
A,TOTAL,PC_GDP,FI20,2017 ,0.31
A,TOTAL,PC_GDP,HR03,2017 ,0.42
A,TOTAL,PC_GDP,HR04,2017 ,1.07
A,TOTAL,PC_GDP,HU11,2017 ,2.22
A,TOTAL,PC_GDP,HU12,2017 ,0.59
A,TOTAL,PC_GDP,HU21,2017 ,1.03
A,TOTAL,PC_GDP,HU22,2017 ,0.62
A,TOTAL,PC_GDP,HU23,2017 ,0.67
A,TOTAL,PC_GDP,HU31,2017 ,0.47
A,TOTAL,PC_GDP,HU32,2017 ,0.93
A,TOTAL,PC_GDP,HU33,2017 ,1.06
A,TOTAL,PC_GDP,IS00,2017 ,2.06
A,TOTAL,PC_GDP,ITC1,2017 ,2.06
A,TOTAL,PC_GDP,ITC2,2017 ,0.52
A,TOTAL,PC_GDP,ITC3,2017 ,1.41
A,TOTAL,PC_GDP,ITC4,2017 ,1.28
A,TOTAL,PC_GDP,ITF1,2017 ,0.97
A,TOTAL,PC_GDP,ITF2,2017 ,1.09
A,TOTAL,PC_GDP,ITF3,2017 ,1.23
A,TOTAL,PC_GDP,ITF4,2017 ,0.77
A,TOTAL,PC_GDP,ITF5,2017 ,0.65
A,TOTAL,PC_GDP,ITF6,2017 ,0.52
A,TOTAL,PC_GDP,ITG1,2017 ,0.76
A,TOTAL,PC_GDP,ITG2,2017 ,0.77
A,TOTAL,PC_GDP,ITH1,2017 ,0.68
A,TOTAL,PC_GDP,ITH2,2017 ,1.52
A,TOTAL,PC_GDP,ITH3,2017 ,1.32
A,TOTAL,PC_GDP,ITH4,2017 ,1.57
A,TOTAL,PC_GDP,ITH5,2017 ,1.98
A,TOTAL,PC_GDP,ITI1,2017 ,1.45
A,TOTAL,PC_GDP,ITI2,2017 ,0.96
A,TOTAL,PC_GDP,ITI3,2017 ,1.1
A,TOTAL,PC_GDP,ITI4,2017 ,1.68
A,TOTAL,PC_GDP,LT01,2017 ,1.15
A,TOTAL,PC_GDP,LT02,2017 ,0.73
A,TOTAL,PC_GDP,LU00,2017 ,1.24
A,TOTAL,PC_GDP,LV00,2017 ,0.53
A,TOTAL,PC_GDP,ME00,2017 ,0.35
A,TOTAL,PC_GDP,MK00,2017 ,0.35
A,TOTAL,PC_GDP,MT00,2017 ,0.53
A,TOTAL,PC_GDP,NO01,2017 ,3.18
A,TOTAL,PC_GDP,NO02,2017 ,0.92
A,TOTAL,PC_GDP,NO03,2017 ,1.65
A,TOTAL,PC_GDP,NO04,2017 ,1.5
A,TOTAL,PC_GDP,NO05,2017 ,2.27
A,TOTAL,PC_GDP,NO06,2017 ,4.79
A,TOTAL,PC_GDP,NO07,2017 ,2.0
A,TOTAL,PC_GDP,PL21,2017 ,1.85
A,TOTAL,PC_GDP,PL22,2017 ,0.63
A,TOTAL,PC_GDP,PL41,2017 ,0.63
A,TOTAL,PC_GDP,PL42,2017 ,0.45
A,TOTAL,PC_GDP,PL43,2017 ,0.38
A,TOTAL,PC_GDP,PL51,2017 ,0.92
A,TOTAL,PC_GDP,PL52,2017 ,0.46
A,TOTAL,PC_GDP,PL61,2017 ,0.5
A,TOTAL,PC_GDP,PL62,2017 ,0.51
A,TOTAL,PC_GDP,PL63,2017 ,1.09
A,TOTAL,PC_GDP,PL71,2017 ,0.72
A,TOTAL,PC_GDP,PL72,2017 ,0.31
A,TOTAL,PC_GDP,PL81,2017 ,0.88
A,TOTAL,PC_GDP,PL82,2017 ,1.03
A,TOTAL,PC_GDP,PL84,2017 ,0.59
A,TOTAL,PC_GDP,PL91,2017 ,2.24
A,TOTAL,PC_GDP,PL92,2017 ,0.34
A,TOTAL,PC_GDP,PT11,2017 ,1.5
A,TOTAL,PC_GDP,PT15,2017 ,0.3
A,TOTAL,PC_GDP,PT16,2017 ,1.32
A,TOTAL,PC_GDP,PT17,2017 ,1.57
A,TOTAL,PC_GDP,PT18,2017 ,0.56
A,TOTAL,PC_GDP,PT20,2017 ,0.3
A,TOTAL,PC_GDP,PT30,2017 ,0.35
A,TOTAL,PC_GDP,RO11,2017 ,0.24
A,TOTAL,PC_GDP,RO12,2017 ,0.27
A,TOTAL,PC_GDP,RO21,2017 ,0.17
A,TOTAL,PC_GDP,RO22,2017 ,0.07
A,TOTAL,PC_GDP,RO31,2017 ,0.34
A,TOTAL,PC_GDP,RO32,2017 ,1.22
A,TOTAL,PC_GDP,RO41,2017 ,0.2
A,TOTAL,PC_GDP,RO42,2017 ,0.4
A,TOTAL,PC_GDP,SE11,2017 ,3.73
A,TOTAL,PC_GDP,SE12,2017 ,3.54
A,TOTAL,PC_GDP,SE22,2017 ,3.18
A,TOTAL,PC_GDP,SE23,2017 ,4.81
A,TOTAL,PC_GDP,SE31,2017 ,1.21
A,TOTAL,PC_GDP,SE33,2017 ,2.33
A,TOTAL,PC_GDP,SI03,2017 ,1.41
A,TOTAL,PC_GDP,SI04,2017 ,2.22
A,TOTAL,PC_GDP,SK01,2017 ,1.58
A,TOTAL,PC_GDP,SK02,2017 ,0.67
A,TOTAL,PC_GDP,SK03,2017 ,0.59
A,TOTAL,PC_GDP,SK04,2017 ,0.53
A,TOTAL,PC_GDP,UKC1,2017 ,0.94
A,TOTAL,PC_GDP,UKC2,2017 ,1.36
A,TOTAL,PC_GDP,UKD1,2017 ,1.26
A,TOTAL,PC_GDP,UKD3,2017 ,0.93
A,TOTAL,PC_GDP,UKD4,2017 ,0.91
A,TOTAL,PC_GDP,UKD6,2017 ,2.98
A,TOTAL,PC_GDP,UKD7,2017 ,2.12
A,TOTAL,PC_GDP,UKE1,2017 ,0.84
A,TOTAL,PC_GDP,UKE2,2017 ,1.49
A,TOTAL,PC_GDP,UKE3,2017 ,1.48
A,TOTAL,PC_GDP,UKE4,2017 ,1.13
A,TOTAL,PC_GDP,UKF1,2017 ,2.47
A,TOTAL,PC_GDP,UKF2,2017 ,1.12
A,TOTAL,PC_GDP,UKF3,2017 ,0.47
A,TOTAL,PC_GDP,UKG1,2017 ,3.87
A,TOTAL,PC_GDP,UKG2,2017 ,0.66
A,TOTAL,PC_GDP,UKG3,2017 ,1.55
A,TOTAL,PC_GDP,UKH1,2017 ,4.68
A,TOTAL,PC_GDP,UKH2,2017 ,3.12
A,TOTAL,PC_GDP,UKH3,2017 ,1.61
A,TOTAL,PC_GDP,UKI3,2017 ,1.57
A,TOTAL,PC_GDP,UKI4,2017 ,0.59
A,TOTAL,PC_GDP,UKI5,2017 ,0.29
A,TOTAL,PC_GDP,UKI6,2017 ,0.5
A,TOTAL,PC_GDP,UKI7,2017 ,1.5
A,TOTAL,PC_GDP,UKJ1,2017 ,3.63
A,TOTAL,PC_GDP,UKJ2,2017 ,1.56
A,TOTAL,PC_GDP,UKJ3,2017 ,1.58
A,TOTAL,PC_GDP,UKJ4,2017 ,1.23
A,TOTAL,PC_GDP,UKK1,2017 ,2.14
A,TOTAL,PC_GDP,UKK2,2017 ,0.78
A,TOTAL,PC_GDP,UKK3,2017 ,0.37
A,TOTAL,PC_GDP,UKK4,2017 ,1.18
A,TOTAL,PC_GDP,UKL1,2017 ,0.97
A,TOTAL,PC_GDP,UKL2,2017 ,1.16
A,TOTAL,PC_GDP,UKM5,2017 ,1.49
A,TOTAL,PC_GDP,UKM6,2017 ,0.48
A,TOTAL,PC_GDP,UKM7,2017 ,2.22
A,TOTAL,PC_GDP,UKM8,2017 ,1.75
A,TOTAL,PC_GDP,UKM9,2017 ,0.35
A,TOTAL,PC_GDP,UKN0,2017 ,1.47
A,TOTAL,PC_GDP,BE10,2018 ,2.25
A,TOTAL,PC_GDP,BEZZ,2018 ,0.0
A,TOTAL,PC_GDP,BG31,2018 ,0.49
A,TOTAL,PC_GDP,BG32,2018 ,0.32
A,TOTAL,PC_GDP,BG33,2018 ,0.43
A,TOTAL,PC_GDP,BG34,2018 ,0.32
A,TOTAL,PC_GDP,BG41,2018 ,1.13
A,TOTAL,PC_GDP,BG42,2018 ,0.44
A,TOTAL,PC_GDP,CY00,2018 ,0.61
A,TOTAL,PC_GDP,CZ01,2018 ,2.49
A,TOTAL,PC_GDP,CZ02,2018 ,2.66
A,TOTAL,PC_GDP,CZ03,2018 ,1.48
A,TOTAL,PC_GDP,CZ04,2018 ,0.34
A,TOTAL,PC_GDP,CZ05,2018 ,1.44
A,TOTAL,PC_GDP,CZ06,2018 ,2.33
A,TOTAL,PC_GDP,CZ07,2018 ,1.55
A,TOTAL,PC_GDP,CZ08,2018 ,1.12
A,TOTAL,PC_GDP,EE00,2018 ,1.38
A,TOTAL,PC_GDP,EL30,2018 ,1.56
A,TOTAL,PC_GDP,EL41,2018 ,0.68
A,TOTAL,PC_GDP,EL42,2018 ,0.19
A,TOTAL,PC_GDP,EL43,2018 ,1.48
A,TOTAL,PC_GDP,EL51,2018 ,0.74
A,TOTAL,PC_GDP,EL52,2018 ,1.12
A,TOTAL,PC_GDP,EL53,2018 ,0.46
A,TOTAL,PC_GDP,EL54,2018 ,1.34
A,TOTAL,PC_GDP,EL61,2018 ,0.82
A,TOTAL,PC_GDP,EL62,2018 ,0.35
A,TOTAL,PC_GDP,EL63,2018 ,1.31
A,TOTAL,PC_GDP,EL64,2018 ,0.5
A,TOTAL,PC_GDP,EL65,2018 ,0.64
A,TOTAL,PC_GDP,ES11,2018 ,0.95
A,TOTAL,PC_GDP,ES12,2018 ,0.81
A,TOTAL,PC_GDP,ES13,2018 ,0.86
A,TOTAL,PC_GDP,ES21,2018 ,2.02
A,TOTAL,PC_GDP,ES22,2018 ,1.71
A,TOTAL,PC_GDP,ES23,2018 ,0.81
A,TOTAL,PC_GDP,ES24,2018 ,0.92
A,TOTAL,PC_GDP,ES30,2018 ,1.7
A,TOTAL,PC_GDP,ES41,2018 ,1.3
A,TOTAL,PC_GDP,ES42,2018 ,0.53
A,TOTAL,PC_GDP,ES43,2018 ,0.61
A,TOTAL,PC_GDP,ES51,2018 ,1.53
A,TOTAL,PC_GDP,ES52,2018 ,1.05
A,TOTAL,PC_GDP,ES53,2018 ,0.39
A,TOTAL,PC_GDP,ES61,2018 ,0.92
A,TOTAL,PC_GDP,ES62,2018 ,0.97
A,TOTAL,PC_GDP,ES70,2018 ,0.47
A,TOTAL,PC_GDP,FI19,2018 ,2.56
A,TOTAL,PC_GDP,FI1B,2018 ,3.47
A,TOTAL,PC_GDP,FI1C,2018 ,1.74
A,TOTAL,PC_GDP,FI1D,2018 ,2.6
A,TOTAL,PC_GDP,FI20,2018 ,0.43
A,TOTAL,PC_GDP,HR03,2018 ,0.45
A,TOTAL,PC_GDP,HR04,2018 ,1.21
A,TOTAL,PC_GDP,HU11,2018 ,2.5
A,TOTAL,PC_GDP,HU12,2018 ,0.91
A,TOTAL,PC_GDP,HU21,2018 ,1.31
A,TOTAL,PC_GDP,HU22,2018 ,0.74
A,TOTAL,PC_GDP,HU23,2018 ,0.64
A,TOTAL,PC_GDP,HU31,2018 ,0.61
A,TOTAL,PC_GDP,HU32,2018 ,0.95
A,TOTAL,PC_GDP,HU33,2018 ,1.16
A,TOTAL,PC_GDP,IS00,2018 ,1.97
A,TOTAL,PC_GDP,ITC1,2018 ,2.18
A,TOTAL,PC_GDP,ITC2,2018 ,0.49
A,TOTAL,PC_GDP,ITC3,2018 ,1.36
A,TOTAL,PC_GDP,ITC4,2018 ,1.32
A,TOTAL,PC_GDP,ITF1,2018 ,0.93
