freq,sectperf,unit,geo,Ano,Valor
A,TOTAL,PC_GDP,ITF2,2018 ,1.27
A,TOTAL,PC_GDP,ITF3,2018 ,1.29
A,TOTAL,PC_GDP,ITF4,2018 ,0.78
A,TOTAL,PC_GDP,ITF5,2018 ,0.61
A,TOTAL,PC_GDP,ITF6,2018 ,0.54
A,TOTAL,PC_GDP,ITG1,2018 ,0.83
A,TOTAL,PC_GDP,ITG2,2018 ,0.81
A,TOTAL,PC_GDP,ITH1,2018 ,0.83
A,TOTAL,PC_GDP,ITH2,2018 ,1.54
A,TOTAL,PC_GDP,ITH3,2018 ,1.39
A,TOTAL,PC_GDP,ITH4,2018 ,1.65
A,TOTAL,PC_GDP,ITH5,2018 ,2.03
A,TOTAL,PC_GDP,ITI1,2018 ,1.56
A,TOTAL,PC_GDP,ITI2,2018 ,1.01
A,TOTAL,PC_GDP,ITI3,2018 ,1.08
A,TOTAL,PC_GDP,ITI4,2018 ,1.73
A,TOTAL,PC_GDP,LT01,2018 ,1.28
A,TOTAL,PC_GDP,LT02,2018 ,0.69
A,TOTAL,PC_GDP,LU00,2018 ,1.17
A,TOTAL,PC_GDP,LV00,2018 ,0.66
A,TOTAL,PC_GDP,ME00,2018 ,0.51
A,TOTAL,PC_GDP,MK00,2018 ,0.36
A,TOTAL,PC_GDP,MT00,2018 ,0.55
A,TOTAL,PC_GDP,NO01,2018 ,3.22
A,TOTAL,PC_GDP,NO02,2018 ,0.93
A,TOTAL,PC_GDP,NO03,2018 ,1.67
A,TOTAL,PC_GDP,NO04,2018 ,1.48
A,TOTAL,PC_GDP,NO05,2018 ,2.43
A,TOTAL,PC_GDP,NO06,2018 ,4.61
A,TOTAL,PC_GDP,NO07,2018 ,1.95
A,TOTAL,PC_GDP,PL21,2018 ,2.14
A,TOTAL,PC_GDP,PL22,2018 ,0.72
A,TOTAL,PC_GDP,PL41,2018 ,0.74
A,TOTAL,PC_GDP,PL42,2018 ,0.54
A,TOTAL,PC_GDP,PL43,2018 ,0.48
A,TOTAL,PC_GDP,PL51,2018 ,1.09
A,TOTAL,PC_GDP,PL52,2018 ,0.63
A,TOTAL,PC_GDP,PL61,2018 ,0.65
A,TOTAL,PC_GDP,PL62,2018 ,0.55
A,TOTAL,PC_GDP,PL63,2018 ,1.4
A,TOTAL,PC_GDP,PL71,2018 ,0.94
A,TOTAL,PC_GDP,PL72,2018 ,0.56
A,TOTAL,PC_GDP,PL81,2018 ,1.01
A,TOTAL,PC_GDP,PL82,2018 ,1.1
A,TOTAL,PC_GDP,PL84,2018 ,0.71
A,TOTAL,PC_GDP,PL91,2018 ,2.44
A,TOTAL,PC_GDP,PL92,2018 ,0.45
A,TOTAL,PC_GDP,PT11,2018 ,1.51
A,TOTAL,PC_GDP,PT15,2018 ,0.33
A,TOTAL,PC_GDP,PT16,2018 ,1.3
A,TOTAL,PC_GDP,PT17,2018 ,1.62
A,TOTAL,PC_GDP,PT18,2018 ,0.67
A,TOTAL,PC_GDP,PT20,2018 ,0.32
A,TOTAL,PC_GDP,PT30,2018 ,0.38
A,TOTAL,PC_GDP,RO11,2018 ,0.22
A,TOTAL,PC_GDP,RO12,2018 ,0.3
A,TOTAL,PC_GDP,RO21,2018 ,0.19
A,TOTAL,PC_GDP,RO22,2018 ,0.08
A,TOTAL,PC_GDP,RO31,2018 ,0.32
A,TOTAL,PC_GDP,RO32,2018 ,1.17
A,TOTAL,PC_GDP,RO41,2018 ,0.23
A,TOTAL,PC_GDP,RO42,2018 ,0.42
A,TOTAL,PC_GDP,RS11,2018 ,1.5
A,TOTAL,PC_GDP,RS12,2018 ,0.89
A,TOTAL,PC_GDP,RS21,2018 ,0.13
A,TOTAL,PC_GDP,RS22,2018 ,0.29
A,TOTAL,PC_GDP,SI03,2018 ,1.49
A,TOTAL,PC_GDP,SI04,2018 ,2.29
A,TOTAL,PC_GDP,SK01,2018 ,1.4
A,TOTAL,PC_GDP,SK02,2018 ,0.7
A,TOTAL,PC_GDP,SK03,2018 ,0.61
A,TOTAL,PC_GDP,SK04,2018 ,0.48
A,TOTAL,PC_GDP,UKC1,2018 ,1.13
A,TOTAL,PC_GDP,UKC2,2018 ,1.37
A,TOTAL,PC_GDP,UKD1,2018 ,1.37
A,TOTAL,PC_GDP,UKD3,2018 ,1.22
A,TOTAL,PC_GDP,UKD4,2018 ,0.82
A,TOTAL,PC_GDP,UKD6,2018 ,2.37
A,TOTAL,PC_GDP,UKD7,2018 ,1.6
A,TOTAL,PC_GDP,UKE1,2018 ,0.88
A,TOTAL,PC_GDP,UKE2,2018 ,1.55
A,TOTAL,PC_GDP,UKE3,2018 ,1.33
A,TOTAL,PC_GDP,UKE4,2018 ,1.08
A,TOTAL,PC_GDP,UKF1,2018 ,2.85
A,TOTAL,PC_GDP,UKF2,2018 ,1.15
A,TOTAL,PC_GDP,UKF3,2018 ,0.44
A,TOTAL,PC_GDP,UKG1,2018 ,3.98
A,TOTAL,PC_GDP,UKG2,2018 ,0.81
A,TOTAL,PC_GDP,UKG3,2018 ,1.68
A,TOTAL,PC_GDP,UKH1,2018 ,5.47
A,TOTAL,PC_GDP,UKH2,2018 ,2.95
A,TOTAL,PC_GDP,UKH3,2018 ,1.55
A,TOTAL,PC_GDP,UKI3,2018 ,1.63
A,TOTAL,PC_GDP,UKI4,2018 ,0.67
A,TOTAL,PC_GDP,UKI5,2018 ,0.31
A,TOTAL,PC_GDP,UKI6,2018 ,0.46
A,TOTAL,PC_GDP,UKI7,2018 ,1.36
A,TOTAL,PC_GDP,UKJ1,2018 ,3.65
A,TOTAL,PC_GDP,UKJ2,2018 ,1.55
A,TOTAL,PC_GDP,UKJ3,2018 ,1.65
A,TOTAL,PC_GDP,UKJ4,2018 ,1.34
A,TOTAL,PC_GDP,UKK1,2018 ,2.19
A,TOTAL,PC_GDP,UKK2,2018 ,0.83
A,TOTAL,PC_GDP,UKK3,2018 ,0.35
A,TOTAL,PC_GDP,UKK4,2018 ,1.27
A,TOTAL,PC_GDP,UKL1,2018 ,0.99
A,TOTAL,PC_GDP,UKL2,2018 ,1.19
A,TOTAL,PC_GDP,UKM5,2018 ,1.48
A,TOTAL,PC_GDP,UKM6,2018 ,0.45
A,TOTAL,PC_GDP,UKM7,2018 ,2.33
A,TOTAL,PC_GDP,UKM8,2018 ,1.8
A,TOTAL,PC_GDP,UKM9,2018 ,0.36
A,TOTAL,PC_GDP,UKN0,2018 ,1.51
A,TOTAL,PC_GDP,AT11,2019 ,0.87
A,TOTAL,PC_GDP,AT12,2019 ,1.8
A,TOTAL,PC_GDP,AT13,2019 ,3.67
A,TOTAL,PC_GDP,AT21,2019 ,3.23
A,TOTAL,PC_GDP,AT22,2019 ,5.14
A,TOTAL,PC_GDP,AT31,2019 ,3.51
A,TOTAL,PC_GDP,AT32,2019 ,1.7
A,TOTAL,PC_GDP,AT33,2019 ,2.84
A,TOTAL,PC_GDP,AT34,2019 ,1.82
A,TOTAL,PC_GDP,BE10,2019 ,2.33
A,TOTAL,PC_GDP,BEZZ,2019 ,0.0
A,TOTAL,PC_GDP,BG31,2019 ,0.41
A,TOTAL,PC_GDP,BG32,2019 ,0.34
A,TOTAL,PC_GDP,BG33,2019 ,0.51
A,TOTAL,PC_GDP,BG34,2019 ,0.36
A,TOTAL,PC_GDP,BG41,2019 ,1.21
A,TOTAL,PC_GDP,BG42,2019 ,0.54
A,TOTAL,PC_GDP,CY00,2019 ,0.7
A,TOTAL,PC_GDP,CZ01,2019 ,2.54
A,TOTAL,PC_GDP,CZ02,2019 ,2.44
A,TOTAL,PC_GDP,CZ03,2019 ,1.58
A,TOTAL,PC_GDP,CZ04,2019 ,0.4
A,TOTAL,PC_GDP,CZ05,2019 ,1.45
A,TOTAL,PC_GDP,CZ06,2019 ,2.45
A,TOTAL,PC_GDP,CZ07,2019 ,1.6
A,TOTAL,PC_GDP,CZ08,2019 ,1.09
A,TOTAL,PC_GDP,DE11,2019 ,7.4
A,TOTAL,PC_GDP,DE12,2019 ,5.29
A,TOTAL,PC_GDP,DE13,2019 ,2.87
A,TOTAL,PC_GDP,DE14,2019 ,5.17
A,TOTAL,PC_GDP,DE21,2019 ,4.39
A,TOTAL,PC_GDP,DE22,2019 ,1.59
A,TOTAL,PC_GDP,DE23,2019 ,2.71
A,TOTAL,PC_GDP,DE24,2019 ,2.52
A,TOTAL,PC_GDP,DE25,2019 ,3.69
A,TOTAL,PC_GDP,DE26,2019 ,2.86
A,TOTAL,PC_GDP,DE27,2019 ,1.66
A,TOTAL,PC_GDP,DE30,2019 ,3.32
A,TOTAL,PC_GDP,DE40,2019 ,1.78
A,TOTAL,PC_GDP,DE50,2019 ,3.03
A,TOTAL,PC_GDP,DE60,2019 ,2.16
A,TOTAL,PC_GDP,DE71,2019 ,3.47
A,TOTAL,PC_GDP,DE72,2019 ,2.23
A,TOTAL,PC_GDP,DE73,2019 ,2.01
A,TOTAL,PC_GDP,DE80,2019 ,1.78
A,TOTAL,PC_GDP,DE91,2019 ,7.61
A,TOTAL,PC_GDP,DE92,2019 ,2.37
A,TOTAL,PC_GDP,DE93,2019 ,0.85
A,TOTAL,PC_GDP,DE94,2019 ,1.01
A,TOTAL,PC_GDP,DEA1,2019 ,2.0
A,TOTAL,PC_GDP,DEA2,2019 ,3.04
A,TOTAL,PC_GDP,DEA3,2019 ,1.34
A,TOTAL,PC_GDP,DEA4,2019 ,1.97
A,TOTAL,PC_GDP,DEA5,2019 ,1.82
A,TOTAL,PC_GDP,DEB1,2019 ,0.87
A,TOTAL,PC_GDP,DEB2,2019 ,0.91
A,TOTAL,PC_GDP,DEB3,2019 ,4.12
A,TOTAL,PC_GDP,DEC0,2019 ,1.85
A,TOTAL,PC_GDP,DED2,2019 ,4.41
A,TOTAL,PC_GDP,DED4,2019 ,1.9
A,TOTAL,PC_GDP,DED5,2019 ,2.09
A,TOTAL,PC_GDP,DEE0,2019 ,1.53
A,TOTAL,PC_GDP,DEF0,2019 ,1.66
A,TOTAL,PC_GDP,DEG0,2019 ,2.33
A,TOTAL,PC_GDP,DK01,2019 ,4.62
A,TOTAL,PC_GDP,DK02,2019 ,1.28
A,TOTAL,PC_GDP,DK03,2019 ,1.46
A,TOTAL,PC_GDP,DK04,2019 ,2.33
A,TOTAL,PC_GDP,DK05,2019 ,1.96
A,TOTAL,PC_GDP,EE00,2019 ,1.59
A,TOTAL,PC_GDP,EL30,2019 ,1.63
A,TOTAL,PC_GDP,EL41,2019 ,0.71
A,TOTAL,PC_GDP,EL42,2019 ,0.23
A,TOTAL,PC_GDP,EL43,2019 ,1.53
A,TOTAL,PC_GDP,EL51,2019 ,0.78
A,TOTAL,PC_GDP,EL52,2019 ,1.13
A,TOTAL,PC_GDP,EL53,2019 ,0.42
A,TOTAL,PC_GDP,EL54,2019 ,1.46
A,TOTAL,PC_GDP,EL61,2019 ,0.96
A,TOTAL,PC_GDP,EL62,2019 ,0.39
A,TOTAL,PC_GDP,EL63,2019 ,1.39
A,TOTAL,PC_GDP,EL64,2019 ,0.64
A,TOTAL,PC_GDP,EL65,2019 ,0.62
A,TOTAL,PC_GDP,ES11,2019 ,0.98
A,TOTAL,PC_GDP,ES12,2019 ,0.83
A,TOTAL,PC_GDP,ES13,2019 ,0.84
A,TOTAL,PC_GDP,ES21,2019 ,1.99
A,TOTAL,PC_GDP,ES22,2019 ,1.71
A,TOTAL,PC_GDP,ES23,2019 ,0.77
A,TOTAL,PC_GDP,ES24,2019 ,0.94
A,TOTAL,PC_GDP,ES30,2019 ,1.69
A,TOTAL,PC_GDP,ES41,2019 ,1.34
A,TOTAL,PC_GDP,ES42,2019 ,0.6
A,TOTAL,PC_GDP,ES43,2019 ,0.68
A,TOTAL,PC_GDP,ES51,2019 ,1.51
A,TOTAL,PC_GDP,ES52,2019 ,1.09
A,TOTAL,PC_GDP,ES53,2019 ,0.39
A,TOTAL,PC_GDP,ES61,2019 ,0.93
A,TOTAL,PC_GDP,ES62,2019 ,1.0
A,TOTAL,PC_GDP,ES70,2019 ,0.47
A,TOTAL,PC_GDP,FI19,2019 ,2.63
A,TOTAL,PC_GDP,FI1B,2019 ,3.5
A,TOTAL,PC_GDP,FI1C,2019 ,1.8
A,TOTAL,PC_GDP,FI1D,2019 ,2.58
A,TOTAL,PC_GDP,FI20,2019 ,0.34
A,TOTAL,PC_GDP,HR03,2019 ,0.59
A,TOTAL,PC_GDP,HR04,2019 ,1.35
A,TOTAL,PC_GDP,HU11,2019 ,2.39
A,TOTAL,PC_GDP,HU12,2019 ,0.92
A,TOTAL,PC_GDP,HU21,2019 ,1.04
A,TOTAL,PC_GDP,HU22,2019 ,0.73
A,TOTAL,PC_GDP,HU23,2019 ,0.71
A,TOTAL,PC_GDP,HU31,2019 ,0.65
A,TOTAL,PC_GDP,HU32,2019 ,0.94
A,TOTAL,PC_GDP,HU33,2019 ,1.27
A,TOTAL,PC_GDP,IE04,2019 ,1.59
A,TOTAL,PC_GDP,IE05,2019 ,0.72
A,TOTAL,PC_GDP,IE06,2019 ,1.45
A,TOTAL,PC_GDP,IS00,2019 ,2.31
A,TOTAL,PC_GDP,ITC1,2019 ,2.27
A,TOTAL,PC_GDP,ITC2,2019 ,0.49
A,TOTAL,PC_GDP,ITC3,2019 ,1.48
A,TOTAL,PC_GDP,ITC4,2019 ,1.34
A,TOTAL,PC_GDP,ITF1,2019 ,1.06
A,TOTAL,PC_GDP,ITF2,2019 ,1.16
A,TOTAL,PC_GDP,ITF3,2019 ,1.29
A,TOTAL,PC_GDP,ITF4,2019 ,0.81
A,TOTAL,PC_GDP,ITF5,2019 ,0.64
A,TOTAL,PC_GDP,ITF6,2019 ,0.57
A,TOTAL,PC_GDP,ITG1,2019 ,0.84
A,TOTAL,PC_GDP,ITG2,2019 ,0.84
A,TOTAL,PC_GDP,ITH1,2019 ,0.75
A,TOTAL,PC_GDP,ITH2,2019 ,1.54
A,TOTAL,PC_GDP,ITH3,2019 ,1.38
A,TOTAL,PC_GDP,ITH4,2019 ,1.68
A,TOTAL,PC_GDP,ITH5,2019 ,2.08
A,TOTAL,PC_GDP,ITI1,2019 ,1.61
A,TOTAL,PC_GDP,ITI2,2019 ,1.02
A,TOTAL,PC_GDP,ITI3,2019 ,1.07
A,TOTAL,PC_GDP,ITI4,2019 ,1.85
A,TOTAL,PC_GDP,LT01,2019 ,1.44
A,TOTAL,PC_GDP,LT02,2019 ,0.66
A,TOTAL,PC_GDP,LU00,2019 ,1.18
A,TOTAL,PC_GDP,LV00,2019 ,0.66
A,TOTAL,PC_GDP,ME00,2019 ,0.37
A,TOTAL,PC_GDP,MK00,2019 ,0.37
A,TOTAL,PC_GDP,MT00,2019 ,0.55
A,TOTAL,PC_GDP,NO02,2019 ,0.88
A,TOTAL,PC_GDP,NO06,2019 ,5.05
A,TOTAL,PC_GDP,NO07,2019 ,1.92
A,TOTAL,PC_GDP,PL21,2019 ,2.23
A,TOTAL,PC_GDP,PL22,2019 ,0.89
A,TOTAL,PC_GDP,PL41,2019 ,0.82
A,TOTAL,PC_GDP,PL42,2019 ,0.6
A,TOTAL,PC_GDP,PL43,2019 ,0.48
A,TOTAL,PC_GDP,PL51,2019 ,1.25
A,TOTAL,PC_GDP,PL52,2019 ,0.55
A,TOTAL,PC_GDP,PL61,2019 ,0.73
A,TOTAL,PC_GDP,PL62,2019 ,0.8
A,TOTAL,PC_GDP,PL63,2019 ,1.69
A,TOTAL,PC_GDP,PL71,2019 ,0.99
A,TOTAL,PC_GDP,PL72,2019 ,0.53
A,TOTAL,PC_GDP,PL81,2019 ,1.14
A,TOTAL,PC_GDP,PL82,2019 ,1.2
A,TOTAL,PC_GDP,PL84,2019 ,0.81
A,TOTAL,PC_GDP,PL91,2019 ,2.57
A,TOTAL,PC_GDP,PL92,2019 ,0.48
A,TOTAL,PC_GDP,PT11,2019 ,1.53
A,TOTAL,PC_GDP,PT15,2019 ,0.4
A,TOTAL,PC_GDP,PT16,2019 ,1.36
A,TOTAL,PC_GDP,PT17,2019 ,1.67
A,TOTAL,PC_GDP,PT18,2019 ,0.78
A,TOTAL,PC_GDP,PT20,2019 ,0.3
A,TOTAL,PC_GDP,PT30,2019 ,0.44
A,TOTAL,PC_GDP,RO11,2019 ,0.18
A,TOTAL,PC_GDP,RO12,2019 ,0.3
A,TOTAL,PC_GDP,RO21,2019 ,0.3
A,TOTAL,PC_GDP,RO22,2019 ,0.08
A,TOTAL,PC_GDP,RO31,2019 ,0.36
A,TOTAL,PC_GDP,RO32,2019 ,1.07
A,TOTAL,PC_GDP,RO41,2019 ,0.12
A,TOTAL,PC_GDP,RO42,2019 ,0.38
A,TOTAL,PC_GDP,RS11,2019 ,1.53
A,TOTAL,PC_GDP,RS12,2019 ,0.69
A,TOTAL,PC_GDP,RS21,2019 ,0.17
A,TOTAL,PC_GDP,RS22,2019 ,0.24
A,TOTAL,PC_GDP,SE11,2019 ,3.33
A,TOTAL,PC_GDP,SE12,2019 ,3.95
A,TOTAL,PC_GDP,SE22,2019 ,3.64
A,TOTAL,PC_GDP,SE23,2019 ,5.11
A,TOTAL,PC_GDP,SE31,2019 ,1.27
A,TOTAL,PC_GDP,SE33,2019 ,2.47
A,TOTAL,PC_GDP,SI03,2019 ,1.6
A,TOTAL,PC_GDP,SI04,2019 ,2.38
A,TOTAL,PC_GDP,SK01,2019 ,1.41
A,TOTAL,PC_GDP,SK02,2019 ,0.62
A,TOTAL,PC_GDP,SK03,2019 ,0.65
A,TOTAL,PC_GDP,SK04,2019 ,0.5
A,TOTAL,PC_GDP,BEZZ,2020 ,0.0
A,TOTAL,PC_GDP,BG31,2020 ,0.39
A,TOTAL,PC_GDP,BG32,2020 ,0.35
A,TOTAL,PC_GDP,BG33,2020 ,0.38
A,TOTAL,PC_GDP,BG34,2020 ,0.36
A,TOTAL,PC_GDP,BG41,2020 ,1.28
A,TOTAL,PC_GDP,BG42,2020 ,0.52
A,TOTAL,PC_GDP,CY00,2020 ,0.83
A,TOTAL,PC_GDP,CZ01,2020 ,2.79
A,TOTAL,PC_GDP,CZ02,2020 ,2.27
A,TOTAL,PC_GDP,CZ03,2020 ,1.48
A,TOTAL,PC_GDP,CZ04,2020 ,0.41
A,TOTAL,PC_GDP,CZ05,2020 ,1.42
A,TOTAL,PC_GDP,CZ06,2020 ,2.57
A,TOTAL,PC_GDP,CZ07,2020 ,1.5
A,TOTAL,PC_GDP,CZ08,2020 ,1.22
A,TOTAL,PC_GDP,EE00,2020 ,1.73
A,TOTAL,PC_GDP,EL30,2020 ,1.87
A,TOTAL,PC_GDP,EL41,2020 ,0.88
A,TOTAL,PC_GDP,EL42,2020 ,0.29
A,TOTAL,PC_GDP,EL43,2020 ,1.95
A,TOTAL,PC_GDP,EL51,2020 ,1.0
A,TOTAL,PC_GDP,EL52,2020 ,1.38
A,TOTAL,PC_GDP,EL53,2020 ,0.6
A,TOTAL,PC_GDP,EL54,2020 ,1.72
A,TOTAL,PC_GDP,EL61,2020 ,1.21
A,TOTAL,PC_GDP,EL62,2020 ,0.54
A,TOTAL,PC_GDP,EL63,2020 ,1.57
A,TOTAL,PC_GDP,EL64,2020 ,0.84
A,TOTAL,PC_GDP,EL65,2020 ,0.79
A,TOTAL,PC_GDP,ES11,2020 ,1.09
A,TOTAL,PC_GDP,ES12,2020 ,0.91
A,TOTAL,PC_GDP,ES13,2020 ,0.93
A,TOTAL,PC_GDP,ES21,2020 ,2.2
A,TOTAL,PC_GDP,ES22,2020 ,1.93
A,TOTAL,PC_GDP,ES23,2020 ,0.79
A,TOTAL,PC_GDP,ES24,2020 ,0.96
A,TOTAL,PC_GDP,ES30,2020 ,1.95
A,TOTAL,PC_GDP,ES41,2020 ,1.38
A,TOTAL,PC_GDP,ES42,2020 ,0.66
A,TOTAL,PC_GDP,ES43,2020 ,0.66
A,TOTAL,PC_GDP,ES51,2020 ,1.7
A,TOTAL,PC_GDP,ES52,2020 ,1.18
A,TOTAL,PC_GDP,ES53,2020 ,0.53
A,TOTAL,PC_GDP,ES61,2020 ,1.09
A,TOTAL,PC_GDP,ES62,2020 ,1.15
A,TOTAL,PC_GDP,ES70,2020 ,0.56
A,TOTAL,PC_GDP,FI19,2020 ,2.71
A,TOTAL,PC_GDP,FI1B,2020 ,3.66
A,TOTAL,PC_GDP,FI1C,2020 ,1.86
A,TOTAL,PC_GDP,FI1D,2020 ,2.69
A,TOTAL,PC_GDP,FI20,2020 ,0.4
A,TOTAL,PC_GDP,HR02,2020 ,0.31
A,TOTAL,PC_GDP,HR03,2020 ,0.62
A,TOTAL,PC_GDP,HR05,2020 ,2.39
A,TOTAL,PC_GDP,HR06,2020 ,0.99
A,TOTAL,PC_GDP,HU11,2020 ,2.52
A,TOTAL,PC_GDP,HU12,2020 ,0.83
A,TOTAL,PC_GDP,HU21,2020 ,1.77
A,TOTAL,PC_GDP,HU22,2020 ,0.78
A,TOTAL,PC_GDP,HU23,2020 ,0.85
A,TOTAL,PC_GDP,HU31,2020 ,0.76
A,TOTAL,PC_GDP,HU32,2020 ,0.92
A,TOTAL,PC_GDP,HU33,2020 ,1.22
A,TOTAL,PC_GDP,IS00,2020 ,2.44
A,TOTAL,PC_GDP,ITC1,2020 ,2.34
A,TOTAL,PC_GDP,ITC2,2020 ,0.58
A,TOTAL,PC_GDP,ITC3,2020 ,1.56
A,TOTAL,PC_GDP,ITC4,2020 ,1.36
A,TOTAL,PC_GDP,ITF1,2020 ,1.02
A,TOTAL,PC_GDP,ITF2,2020 ,1.03
A,TOTAL,PC_GDP,ITF3,2020 ,1.34
A,TOTAL,PC_GDP,ITF4,2020 ,0.84
A,TOTAL,PC_GDP,ITF5,2020 ,0.67
A,TOTAL,PC_GDP,ITF6,2020 ,0.61
A,TOTAL,PC_GDP,ITG1,2020 ,0.9
A,TOTAL,PC_GDP,ITG2,2020 ,0.9
A,TOTAL,PC_GDP,ITH1,2020 ,0.91
A,TOTAL,PC_GDP,ITH2,2020 ,1.58
A,TOTAL,PC_GDP,ITH3,2020 ,1.39
A,TOTAL,PC_GDP,ITH4,2020 ,1.73
A,TOTAL,PC_GDP,ITH5,2020 ,2.11
A,TOTAL,PC_GDP,ITI1,2020 ,1.66
A,TOTAL,PC_GDP,ITI2,2020 ,1.05
A,TOTAL,PC_GDP,ITI3,2020 ,1.02
