freq,unit,sectperf,geo,Ano,Valor
A,PC_HC,GOV,CY,2021 ,59.73
A,PC_HC,GOV,CZ,2021 ,40.68
A,PC_HC,GOV,DE,2021 ,38.25
A,PC_HC,GOV,EA20,2021 ,44.62
A,PC_HC,GOV,EA21,2021 ,44.87
A,PC_HC,GOV,EE,2021 ,67.58
A,PC_HC,GOV,EL,2021 ,42.23
A,PC_HC,GOV,ES,2021 ,54.76
A,PC_HC,GOV,EU27_2020,2021 ,45.16
A,PC_HC,GOV,FI,2021 ,43.9
A,PC_HC,GOV,FR,2021 ,38.24
A,PC_HC,GOV,HR,2021 ,57.15
A,PC_HC,GOV,HU,2021 ,40.35
A,PC_HC,GOV,IE,2021 ,49.6
A,PC_HC,GOV,IS,2021 ,56.45
A,PC_HC,GOV,IT,2021 ,49.76
A,PC_HC,GOV,JP,2021 ,20.92
A,PC_HC,GOV,KR,2021 ,27.8
A,PC_HC,GOV,LT,2021 ,50.74
A,PC_HC,GOV,LU,2021 ,37.97
A,PC_HC,GOV,LV,2021 ,57.39
A,PC_HC,GOV,MT,2021 ,32.35
A,PC_HC,GOV,NL,2021 ,45.47
A,PC_HC,GOV,NO,2021 ,50.16
A,PC_HC,GOV,PL,2021 ,55.47
A,PC_HC,GOV,PT,2021 ,60.88
A,PC_HC,GOV,RO,2021 ,49.2
A,PC_HC,GOV,RS,2021 ,61.74
A,PC_HC,GOV,SE,2021 ,49.82
A,PC_HC,GOV,SI,2021 ,49.65
A,PC_HC,GOV,SK,2021 ,51.39
A,PC_HC,GOV,TR,2021 ,34.32
A,PC_HC,HES,AT,2021 ,42.85
A,PC_HC,HES,BA,2021 ,48.21
A,PC_HC,HES,BE,2021 ,43.42
A,PC_HC,HES,BG,2021 ,54.92
A,PC_HC,HES,CH,2021 ,41.59
A,PC_HC,HES,CY,2021 ,39.22
A,PC_HC,HES,CZ,2021 ,35.57
A,PC_HC,HES,DE,2021 ,41.44
A,PC_HC,HES,EA20,2021 ,43.6
A,PC_HC,HES,EA21,2021 ,43.69
A,PC_HC,HES,EE,2021 ,48.4
A,PC_HC,HES,EL,2021 ,41.7
A,PC_HC,HES,ES,2021 ,44.03
A,PC_HC,HES,EU27_2020,2021 ,43.92
A,PC_HC,HES,FI,2021 ,49.98
A,PC_HC,HES,FR,2021 ,41.9
A,PC_HC,HES,HR,2021 ,51.83
A,PC_HC,HES,HU,2021 ,39.14
A,PC_HC,HES,IE,2021 ,48.18
A,PC_HC,HES,IS,2021 ,51.36
A,PC_HC,HES,IT,2021 ,42.01
A,PC_HC,HES,JP,2021 ,28.57
A,PC_HC,HES,KR,2021 ,33.84
A,PC_HC,HES,LT,2021 ,55.74
A,PC_HC,HES,LU,2021 ,36.82
A,PC_HC,HES,LV,2021 ,53.42
A,PC_HC,HES,MT,2021 ,37.55
A,PC_HC,HES,NL,2021 ,45.74
A,PC_HC,HES,NO,2021 ,51.24
A,PC_HC,HES,PL,2021 ,46.83
A,PC_HC,HES,PT,2021 ,50.53
A,PC_HC,HES,RO,2021 ,51.78
A,PC_HC,HES,RS,2021 ,51.81
A,PC_HC,HES,SE,2021 ,46.81
A,PC_HC,HES,SI,2021 ,44.68
A,PC_HC,HES,SK,2021 ,47.15
A,PC_HC,HES,TR,2021 ,45.9
A,PC_HC,PNP,AT,2021 ,49.16
A,PC_HC,PNP,BE,2021 ,53.42
A,PC_HC,PNP,BG,2021 ,44.72
A,PC_HC,PNP,CY,2021 ,34.33
A,PC_HC,PNP,CZ,2021 ,45.93
A,PC_HC,PNP,EA20,2021 ,50.84
A,PC_HC,PNP,EA21,2021 ,50.8
A,PC_HC,PNP,EE,2021 ,65.49
A,PC_HC,PNP,EL,2021 ,53.29
A,PC_HC,PNP,ES,2021 ,48.24
A,PC_HC,PNP,EU27_2020,2021 ,50.53
A,PC_HC,PNP,FI,2021 ,58.87
A,PC_HC,PNP,FR,2021 ,46.64
A,PC_HC,PNP,HR,2021 ,37.74
A,PC_HC,PNP,IT,2021 ,54.44
A,PC_HC,PNP,JP,2021 ,16.66
A,PC_HC,PNP,KR,2021 ,29.81
A,PC_HC,PNP,PL,2021 ,45.71
A,PC_HC,PNP,PT,2021 ,50.58
A,PC_HC,PNP,RO,2021 ,48.26
A,PC_HC,PNP,RS,2021 ,75.0
A,PC_HC,PNP,SI,2021 ,40.78
A,PC_HC,PNP,SK,2021 ,41.94
A,PC_HC,TOTAL,AT,2021 ,31.25
A,PC_HC,TOTAL,BA,2021 ,49.17
A,PC_HC,TOTAL,BE,2021 ,33.52
A,PC_HC,TOTAL,BG,2021 ,48.27
A,PC_HC,TOTAL,CH,2021 ,37.41
A,PC_HC,TOTAL,CY,2021 ,38.71
A,PC_HC,TOTAL,CZ,2021 ,27.1
A,PC_HC,TOTAL,DE,2021 ,29.36
A,PC_HC,TOTAL,EA20,2021 ,33.46
A,PC_HC,TOTAL,EA21,2021 ,33.6
A,PC_HC,TOTAL,EE,2021 ,41.68
A,PC_HC,TOTAL,EL,2021 ,38.73
A,PC_HC,TOTAL,ES,2021 ,41.6
A,PC_HC,TOTAL,EU27_2020,2021 ,33.73
A,PC_HC,TOTAL,FI,2021 ,32.8
A,PC_HC,TOTAL,FR,2021 ,29.87
A,PC_HC,TOTAL,HR,2021 ,48.76
A,PC_HC,TOTAL,HU,2021 ,29.3
A,PC_HC,TOTAL,IE,2021 ,37.36
A,PC_HC,TOTAL,IS,2021 ,45.25
A,PC_HC,TOTAL,IT,2021 ,36.1
A,PC_HC,TOTAL,JP,2021 ,17.83
A,PC_HC,TOTAL,KR,2021 ,22.17
A,PC_HC,TOTAL,LT,2021 ,48.48
A,PC_HC,TOTAL,LU,2021 ,29.9
A,PC_HC,TOTAL,LV,2021 ,49.82
A,PC_HC,TOTAL,MT,2021 ,32.75
A,PC_HC,TOTAL,NL,2021 ,30.25
A,PC_HC,TOTAL,NO,2021 ,38.55
A,PC_HC,TOTAL,PL,2021 ,36.24
A,PC_HC,TOTAL,PT,2021 ,42.56
A,PC_HC,TOTAL,RO,2021 ,46.62
A,PC_HC,TOTAL,RS,2021 ,52.32
A,PC_HC,TOTAL,SE,2021 ,33.52
A,PC_HC,TOTAL,SI,2021 ,34.42
A,PC_HC,TOTAL,SK,2021 ,40.74
A,PC_HC,TOTAL,TR,2021 ,37.18
A,PC_HC,BES,BG,2022 ,35.81
A,PC_HC,BES,CZ,2022 ,15.14
A,PC_HC,BES,EE,2022 ,22.31
A,PC_HC,BES,EL,2022 ,31.44
A,PC_HC,BES,ES,2022 ,30.59
A,PC_HC,BES,FI,2022 ,18.4
A,PC_HC,BES,FR,2022 ,22.6
A,PC_HC,BES,HR,2022 ,32.34
A,PC_HC,BES,HU,2022 ,18.45
A,PC_HC,BES,IS,2022 ,34.82
A,PC_HC,BES,IT,2022 ,24.4
A,PC_HC,BES,JP,2022 ,12.22
A,PC_HC,BES,KR,2022 ,19.19
A,PC_HC,BES,LT,2022 ,31.08
A,PC_HC,BES,LV,2022 ,34.89
A,PC_HC,BES,MK,2022 ,60.78
A,PC_HC,BES,MT,2022 ,23.45
A,PC_HC,BES,NL,2022 ,24.49
A,PC_HC,BES,NO,2022 ,22.85
A,PC_HC,BES,PL,2022 ,23.8
A,PC_HC,BES,PT,2022 ,29.76
A,PC_HC,BES,RO,2022 ,31.52
A,PC_HC,BES,RS,2022 ,34.96
A,PC_HC,BES,SI,2022 ,24.78
A,PC_HC,BES,SK,2022 ,16.98
A,PC_HC,BES,TR,2022 ,27.7
A,PC_HC,GOV,BE,2022 ,36.98
A,PC_HC,GOV,BG,2022 ,57.5
A,PC_HC,GOV,CH,2022 ,41.25
A,PC_HC,GOV,CZ,2022 ,41.7
A,PC_HC,GOV,EA20,2022 ,45.26
A,PC_HC,GOV,EA21,2022 ,45.52
A,PC_HC,GOV,EE,2022 ,63.75
A,PC_HC,GOV,EL,2022 ,43.2
A,PC_HC,GOV,ES,2022 ,54.62
A,PC_HC,GOV,EU27_2020,2022 ,45.74
A,PC_HC,GOV,FI,2022 ,44.22
A,PC_HC,GOV,FR,2022 ,38.66
A,PC_HC,GOV,HR,2022 ,57.37
A,PC_HC,GOV,HU,2022 ,38.72
A,PC_HC,GOV,IE,2022 ,47.9
A,PC_HC,GOV,IS,2022 ,60.71
A,PC_HC,GOV,IT,2022 ,50.38
A,PC_HC,GOV,JP,2022 ,21.25
A,PC_HC,GOV,KR,2022 ,28.68
A,PC_HC,GOV,LT,2022 ,50.66
A,PC_HC,GOV,LV,2022 ,57.21
A,PC_HC,GOV,MK,2022 ,55.95
A,PC_HC,GOV,MT,2022 ,38.64
A,PC_HC,GOV,NL,2022 ,45.8
A,PC_HC,GOV,NO,2022 ,50.88
A,PC_HC,GOV,PL,2022 ,53.78
A,PC_HC,GOV,PT,2022 ,61.41
A,PC_HC,GOV,RO,2022 ,49.19
A,PC_HC,GOV,RS,2022 ,61.35
A,PC_HC,GOV,SI,2022 ,49.13
A,PC_HC,GOV,SK,2022 ,51.29
A,PC_HC,GOV,TR,2022 ,34.94
A,PC_HC,HES,BE,2022 ,44.26
A,PC_HC,HES,BG,2022 ,54.42
A,PC_HC,HES,CH,2022 ,42.23
A,PC_HC,HES,CZ,2022 ,36.04
A,PC_HC,HES,EE,2022 ,49.76
A,PC_HC,HES,EL,2022 ,43.45
A,PC_HC,HES,ES,2022 ,44.58
A,PC_HC,HES,FI,2022 ,50.05
A,PC_HC,HES,FR,2022 ,42.02
A,PC_HC,HES,HR,2022 ,51.46
A,PC_HC,HES,HU,2022 ,37.23
A,PC_HC,HES,IS,2022 ,54.46
A,PC_HC,HES,IT,2022 ,42.35
A,PC_HC,HES,JP,2022 ,28.87
A,PC_HC,HES,KR,2022 ,35.21
A,PC_HC,HES,LT,2022 ,56.43
A,PC_HC,HES,LV,2022 ,54.21
A,PC_HC,HES,MK,2022 ,53.02
A,PC_HC,HES,MT,2022 ,38.71
A,PC_HC,HES,NL,2022 ,46.3
A,PC_HC,HES,NO,2022 ,52.0
A,PC_HC,HES,PL,2022 ,47.14
A,PC_HC,HES,PT,2022 ,50.47
A,PC_HC,HES,RO,2022 ,50.81
A,PC_HC,HES,RS,2022 ,52.77
A,PC_HC,HES,SI,2022 ,44.73
A,PC_HC,HES,SK,2022 ,47.13
A,PC_HC,HES,TR,2022 ,46.41
A,PC_HC,PNP,BE,2022 ,51.65
A,PC_HC,PNP,BG,2022 ,44.6
A,PC_HC,PNP,CZ,2022 ,39.52
A,PC_HC,PNP,EE,2022 ,70.0
A,PC_HC,PNP,EL,2022 ,55.56
A,PC_HC,PNP,ES,2022 ,50.58
A,PC_HC,PNP,FI,2022 ,57.61
A,PC_HC,PNP,FR,2022 ,44.69
A,PC_HC,PNP,HR,2022 ,36.62
A,PC_HC,PNP,IT,2022 ,56.0
A,PC_HC,PNP,JP,2022 ,17.34
A,PC_HC,PNP,KR,2022 ,31.32
A,PC_HC,PNP,MK,2022 ,41.18
A,PC_HC,PNP,PL,2022 ,47.34
A,PC_HC,PNP,PT,2022 ,49.83
A,PC_HC,PNP,RO,2022 ,47.26
A,PC_HC,PNP,RS,2022 ,100.0
A,PC_HC,PNP,SI,2022 ,45.31
A,PC_HC,PNP,SK,2022 ,40.48
A,PC_HC,TOTAL,BG,2022 ,46.92
A,PC_HC,TOTAL,CZ,2022 ,27.69
A,PC_HC,TOTAL,EE,2022 ,41.29
A,PC_HC,TOTAL,EL,2022 ,40.12
A,PC_HC,TOTAL,ES,2022 ,41.58
A,PC_HC,TOTAL,FI,2022 ,33.59
A,PC_HC,TOTAL,FR,2022 ,29.72
A,PC_HC,TOTAL,HR,2022 ,48.44
A,PC_HC,TOTAL,HU,2022 ,28.76
A,PC_HC,TOTAL,IS,2022 ,46.8
A,PC_HC,TOTAL,IT,2022 ,36.43
A,PC_HC,TOTAL,JP,2022 ,18.26
A,PC_HC,TOTAL,KR,2022 ,22.99
A,PC_HC,TOTAL,LT,2022 ,48.85
A,PC_HC,TOTAL,LV,2022 ,50.65
A,PC_HC,TOTAL,MK,2022 ,54.43
A,PC_HC,TOTAL,MT,2022 ,33.3
A,PC_HC,TOTAL,NL,2022 ,30.17
A,PC_HC,TOTAL,NO,2022 ,38.73
A,PC_HC,TOTAL,PL,2022 ,35.75
A,PC_HC,TOTAL,PT,2022 ,42.13
A,PC_HC,TOTAL,RO,2022 ,46.11
A,PC_HC,TOTAL,RS,2022 ,52.47
A,PC_HC,TOTAL,SI,2022 ,35.03
A,PC_HC,TOTAL,SK,2022 ,39.97
A,PC_HC,TOTAL,TR,2022 ,37.33
A,PC_HC,BES,AT,2023 ,19.42
A,PC_HC,BES,BE,2023 ,28.84
A,PC_HC,BES,BG,2023 ,36.95
A,PC_HC,BES,CH,2023 ,26.21
A,PC_HC,BES,CY,2023 ,32.79
A,PC_HC,BES,CZ,2023 ,15.49
A,PC_HC,BES,DE,2023 ,16.57
A,PC_HC,BES,DK,2023 ,28.04
A,PC_HC,BES,EA20,2023 ,22.82
A,PC_HC,BES,EA21,2023 ,22.93
A,PC_HC,BES,EE,2023 ,26.37
A,PC_HC,BES,EL,2023 ,30.26
A,PC_HC,BES,ES,2023 ,31.05
A,PC_HC,BES,EU27_2020,2023 ,23.09
A,PC_HC,BES,FI,2023 ,18.93
A,PC_HC,BES,FR,2023 ,23.58
A,PC_HC,BES,HR,2023 ,31.62
A,PC_HC,BES,HU,2023 ,18.66
A,PC_HC,BES,IE,2023 ,28.76
A,PC_HC,BES,IS,2023 ,43.4
A,PC_HC,BES,IT,2023 ,25.17
A,PC_HC,BES,JP,2023 ,12.15
A,PC_HC,BES,KR,2023 ,19.85
A,PC_HC,BES,LT,2023 ,28.64
A,PC_HC,BES,LU,2023 ,18.49
A,PC_HC,BES,LV,2023 ,34.69
A,PC_HC,BES,MT,2023 ,25.44
A,PC_HC,BES,NL,2023 ,24.18
A,PC_HC,BES,NO,2023 ,23.45
A,PC_HC,BES,PL,2023 ,24.13
A,PC_HC,BES,PT,2023 ,30.56
A,PC_HC,BES,RO,2023 ,31.29
A,PC_HC,BES,RS,2023 ,37.33
A,PC_HC,BES,SE,2023 ,25.55
A,PC_HC,BES,SI,2023 ,24.69
A,PC_HC,BES,SK,2023 ,18.28
A,PC_HC,BES,TR,2023 ,28.15
A,PC_HC,GOV,AT,2023 ,44.39
A,PC_HC,GOV,BE,2023 ,36.84
A,PC_HC,GOV,BG,2023 ,57.55
A,PC_HC,GOV,CH,2023 ,39.45
A,PC_HC,GOV,CY,2023 ,58.55
A,PC_HC,GOV,CZ,2023 ,41.78
A,PC_HC,GOV,DE,2023 ,38.57
A,PC_HC,GOV,DK,2023 ,53.82
A,PC_HC,GOV,EA20,2023 ,45.55
A,PC_HC,GOV,EA21,2023 ,45.78
A,PC_HC,GOV,EE,2023 ,63.23
A,PC_HC,GOV,EL,2023 ,43.17
A,PC_HC,GOV,ES,2023 ,54.55
A,PC_HC,GOV,EU27_2020,2023 ,46.0
A,PC_HC,GOV,FI,2023 ,45.59
A,PC_HC,GOV,FR,2023 ,39.54
A,PC_HC,GOV,HR,2023 ,57.02
A,PC_HC,GOV,HU,2023 ,38.2
A,PC_HC,GOV,IE,2023 ,46.76
A,PC_HC,GOV,IS,2023 ,62.68
A,PC_HC,GOV,IT,2023 ,50.68
A,PC_HC,GOV,JP,2023 ,21.62
A,PC_HC,GOV,KR,2023 ,29.71
A,PC_HC,GOV,LT,2023 ,51.03
A,PC_HC,GOV,LU,2023 ,38.04
A,PC_HC,GOV,LV,2023 ,54.7
A,PC_HC,GOV,MT,2023 ,35.94
A,PC_HC,GOV,NL,2023 ,46.06
A,PC_HC,GOV,NO,2023 ,50.78
A,PC_HC,GOV,PL,2023 ,53.51
A,PC_HC,GOV,PT,2023 ,62.36
A,PC_HC,GOV,RO,2023 ,49.52
A,PC_HC,GOV,RS,2023 ,61.6
A,PC_HC,GOV,SE,2023 ,52.18
A,PC_HC,GOV,SI,2023 ,49.21
A,PC_HC,GOV,SK,2023 ,51.22
A,PC_HC,GOV,TR,2023 ,33.67
A,PC_HC,HES,AT,2023 ,43.98
A,PC_HC,HES,BE,2023 ,44.52
A,PC_HC,HES,BG,2023 ,55.9
A,PC_HC,HES,CH,2023 ,42.5
A,PC_HC,HES,CY,2023 ,39.18
A,PC_HC,HES,CZ,2023 ,36.89
A,PC_HC,HES,DE,2023 ,42.68
A,PC_HC,HES,DK,2023 ,47.22
A,PC_HC,HES,EA20,2023 ,44.59
A,PC_HC,HES,EA21,2023 ,44.69
A,PC_HC,HES,EE,2023 ,50.49
A,PC_HC,HES,EL,2023 ,43.24
A,PC_HC,HES,ES,2023 ,44.88
A,PC_HC,HES,EU27_2020,2023 ,44.87
A,PC_HC,HES,FI,2023 ,51.24
A,PC_HC,HES,FR,2023 ,42.42
A,PC_HC,HES,HR,2023 ,51.74
A,PC_HC,HES,HU,2023 ,40.2
A,PC_HC,HES,IE,2023 ,50.52
A,PC_HC,HES,IS,2023 ,50.89
A,PC_HC,HES,IT,2023 ,42.86
A,PC_HC,HES,JP,2023 ,29.18
A,PC_HC,HES,KR,2023 ,35.21
A,PC_HC,HES,LT,2023 ,56.81
A,PC_HC,HES,LU,2023 ,38.63
A,PC_HC,HES,LV,2023 ,52.5
A,PC_HC,HES,MT,2023 ,41.54
A,PC_HC,HES,NL,2023 ,47.15
A,PC_HC,HES,NO,2023 ,52.65
A,PC_HC,HES,PL,2023 ,47.36
A,PC_HC,HES,PT,2023 ,50.74
A,PC_HC,HES,RO,2023 ,52.02
A,PC_HC,HES,RS,2023 ,53.88
A,PC_HC,HES,SE,2023 ,46.82
A,PC_HC,HES,SI,2023 ,46.36
A,PC_HC,HES,SK,2023 ,47.09
A,PC_HC,HES,TR,2023 ,46.79
A,PC_HC,PNP,AT,2023 ,50.37
A,PC_HC,PNP,BE,2023 ,50.88
A,PC_HC,PNP,BG,2023 ,50.0
A,PC_HC,PNP,CY,2023 ,33.6
A,PC_HC,PNP,CZ,2023 ,32.01
A,PC_HC,PNP,DE,2023 ,40.06
A,PC_HC,PNP,DK,2023 ,63.5
A,PC_HC,PNP,EA20,2023 ,47.64
A,PC_HC,PNP,EA21,2023 ,47.66
A,PC_HC,PNP,EE,2023 ,66.42
A,PC_HC,PNP,EL,2023 ,49.08
A,PC_HC,PNP,ES,2023 ,50.4
A,PC_HC,PNP,EU27_2020,2023 ,47.61
A,PC_HC,PNP,FI,2023 ,59.32
A,PC_HC,PNP,FR,2023 ,48.62
A,PC_HC,PNP,HR,2023 ,31.25
A,PC_HC,PNP,IE,2023 ,50.0
A,PC_HC,PNP,IT,2023 ,57.06
A,PC_HC,PNP,JP,2023 ,17.06
A,PC_HC,PNP,KR,2023 ,33.48
A,PC_HC,PNP,LT,2023 ,24.86
A,PC_HC,PNP,PL,2023 ,47.91
A,PC_HC,PNP,PT,2023 ,52.38
A,PC_HC,PNP,RO,2023 ,48.9
A,PC_HC,PNP,RS,2023 ,100.0
A,PC_HC,PNP,SE,2023 ,43.47
A,PC_HC,PNP,SI,2023 ,44.76
A,PC_HC,PNP,SK,2023 ,42.19
A,PC_HC,TOTAL,AT,2023 ,32.05
A,PC_HC,TOTAL,BE,2023 ,34.72
A,PC_HC,TOTAL,BG,2023 ,48.64
A,PC_HC,TOTAL,CH,2023 ,36.75
A,PC_HC,TOTAL,CY,2023 ,38.67
A,PC_HC,TOTAL,CZ,2023 ,28.06
A,PC_HC,TOTAL,DE,2023 ,29.64
A,PC_HC,TOTAL,DK,2023 ,37.97
A,PC_HC,TOTAL,EA20,2023 ,34.07
A,PC_HC,TOTAL,EA21,2023 ,34.21
A,PC_HC,TOTAL,EE,2023 ,43.04
A,PC_HC,TOTAL,EL,2023 ,39.6
A,PC_HC,TOTAL,ES,2023 ,41.74
A,PC_HC,TOTAL,EU27_2020,2023 ,34.28
A,PC_HC,TOTAL,FI,2023 ,34.6
A,PC_HC,TOTAL,FR,2023 ,30.6
A,PC_HC,TOTAL,HR,2023 ,49.06
A,PC_HC,TOTAL,HU,2023 ,29.83
A,PC_HC,TOTAL,IE,2023 ,40.29
A,PC_HC,TOTAL,IS,2023 ,49.06
A,PC_HC,TOTAL,IT,2023 ,37.47
A,PC_HC,TOTAL,JP,2023 ,18.48
A,PC_HC,TOTAL,KR,2023 ,23.71
A,PC_HC,TOTAL,LT,2023 ,49.04
A,PC_HC,TOTAL,LU,2023 ,32.06
A,PC_HC,TOTAL,LV,2023 ,48.78
A,PC_HC,TOTAL,MT,2023 ,35.99
A,PC_HC,TOTAL,NL,2023 ,30.19
A,PC_HC,TOTAL,NO,2023 ,39.05
A,PC_HC,TOTAL,PL,2023 ,35.97
A,PC_HC,TOTAL,PT,2023 ,42.71
A,PC_HC,TOTAL,RO,2023 ,46.51
A,PC_HC,TOTAL,RS,2023 ,53.48
A,PC_HC,TOTAL,SE,2023 ,33.64
A,PC_HC,TOTAL,SI,2023 ,35.94
A,PC_HC,TOTAL,SK,2023 ,39.48
A,PC_HC,TOTAL,TR,2023 ,37.35
A,PC_HC,BES,CZ,2024 ,15.79
A,PC_HC,BES,PT,2024 ,32.45
A,PC_HC,BES,RS,2024 ,33.55
A,PC_HC,BES,TR,2024 ,28.56
A,PC_HC,GOV,CZ,2024 ,40.89
A,PC_HC,GOV,PT,2024 ,62.99
A,PC_HC,GOV,RS,2024 ,60.8
A,PC_HC,GOV,TR,2024 ,35.08
A,PC_HC,HES,CZ,2024 ,35.56
A,PC_HC,HES,PT,2024 ,50.93
A,PC_HC,HES,RS,2024 ,54.47
A,PC_HC,HES,TR,2024 ,47.11
A,PC_HC,PNP,CZ,2024 ,34.06
A,PC_HC,PNP,PT,2024 ,52.32
A,PC_HC,PNP,RS,2024 ,50.0
A,PC_HC,TOTAL,CZ,2024 ,27.59
A,PC_HC,TOTAL,PT,2024 ,43.33
A,PC_HC,TOTAL,RS,2024 ,52.74
A,PC_HC,TOTAL,TR,2024 ,37.28
